user_id,item_id,category_id,behavior_type,behavior_time,price,date,hour
3992,1891,64,fav,2026-01-13 19:33:16,75.99,2026-01-13,19
1218,1891,64,pv,2026-01-13 19:33:46,65.28,2026-01-13,19
3992,1891,64,pv,2026-01-13 19:34:10,62.38,2026-01-13,19
2960,1891,64,pv,2026-01-13 19:35:51,78.58,2026-01-13,19
1036,1891,64,cart,2026-01-13 19:36:30,46.85,2026-01-13,19
4260,1891,64,pv,2026-01-13 19:39:05,46.44,2026-01-13,19
1396,1891,64,pv,2026-01-13 19:40:16,34.06,2026-01-13,19
2879,1891,64,pv,2026-01-13 19:40:27,31.1,2026-01-13,19
630,2167,30,fav,2026-01-13 19:41:20,42.75,2026-01-13,19
365,1891,64,cart,2026-01-13 19:41:48,51.35,2026-01-13,19
1798,1891,64,pv,2026-01-13 19:42:44,50.77,2026-01-13,19
2100,1891,64,pv,2026-01-13 19:45:38,30.03,2026-01-13,19
4991,1891,64,pv,2026-01-13 19:46:17,70.15,2026-01-13,19
74,1481,47,pv,2026-01-13 19:46:48,23.96,2026-01-13,19
2039,1891,64,pv,2026-01-13 19:47:21,54.19,2026-01-13,19
4470,983,3,pv,2026-01-13 19:48:22,11.61,2026-01-13,19
4441,1891,64,fav,2026-01-13 19:48:26,38.07,2026-01-13,19
2695,1891,64,pv,2026-01-13 19:49:51,34.29,2026-01-13,19
889,1891,64,pv,2026-01-13 19:51:51,46.15,2026-01-13,19
3223,1891,64,pv,2026-01-13 19:53:47,36.03,2026-01-13,19
1045,983,3,pv,2026-01-13 19:55:11,5.83,2026-01-13,19
3990,1891,64,pv,2026-01-13 19:55:52,39.02,2026-01-13,19
1160,1891,64,pv,2026-01-13 19:55:57,70.38,2026-01-13,19
2009,1891,64,pv,2026-01-13 19:57:25,36.05,2026-01-13,19
4813,1891,64,pv,2026-01-13 19:57:27,41.99,2026-01-13,19
3552,1891,64,pv,2026-01-13 19:57:47,41.17,2026-01-13,19
4022,1891,64,pv,2026-01-13 20:00:26,62.16,2026-01-13,20
3267,983,3,pv,2026-01-13 20:00:41,6.19,2026-01-13,20
1669,1891,64,pv,2026-01-13 20:01:51,59.12,2026-01-13,20
3235,1891,64,pv,2026-01-13 20:02:30,44.08,2026-01-13,20
2722,1891,64,pv,2026-01-13 20:02:37,66.57,2026-01-13,20
3294,1891,64,pv,2026-01-13 20:02:39,47.78,2026-01-13,20
527,1891,64,pv,2026-01-13 20:03:51,75.88,2026-01-13,20
3850,1891,64,pv,2026-01-13 20:04:28,40.76,2026-01-13,20
3579,1891,64,pv,2026-01-13 20:05:32,40.67,2026-01-13,20
1922,1891,64,cart,2026-01-13 20:06:39,36.58,2026-01-13,20
542,1891,64,pv,2026-01-13 20:10:06,43.87,2026-01-13,20
4570,1891,64,pv,2026-01-13 20:11:46,28.42,2026-01-13,20
3619,1891,64,pv,2026-01-13 20:12:33,41.94,2026-01-13,20
3249,1891,64,pv,2026-01-13 20:18:42,48.96,2026-01-13,20
3826,1891,64,pv,2026-01-13 20:21:09,50.51,2026-01-13,20
1611,983,3,pv,2026-01-13 20:22:18,9.83,2026-01-13,20
4598,1891,64,pv,2026-01-13 20:24:42,46.62,2026-01-13,20
2065,1891,64,pv,2026-01-13 20:24:50,50.41,2026-01-13,20
3038,1891,64,pv,2026-01-13 20:25:07,27.85,2026-01-13,20
4990,1891,64,pv,2026-01-13 20:26:10,41.04,2026-01-13,20
3625,1891,64,pv,2026-01-13 20:26:11,29.3,2026-01-13,20
2247,1891,64,pv,2026-01-13 20:26:41,81.0,2026-01-13,20
2927,1891,64,pv,2026-01-13 20:26:48,49.14,2026-01-13,20
450,1891,64,pv,2026-01-13 20:26:50,56.94,2026-01-13,20
4570,1891,64,cart,2026-01-13 20:27:46,28.42,2026-01-13,20
4643,983,3,pv,2026-01-13 20:28:58,13.2,2026-01-13,20
2532,688,57,pv,2026-01-13 20:29:10,24.22,2026-01-13,20
3277,1891,64,pv,2026-01-13 20:29:47,37.65,2026-01-13,20
457,983,3,pv,2026-01-13 20:30:02,11.21,2026-01-13,20
673,1891,64,pv,2026-01-13 20:31:18,46.52,2026-01-13,20
3713,1891,64,pv,2026-01-13 20:32:12,47.63,2026-01-13,20
14,1891,64,pv,2026-01-13 20:35:56,24.74,2026-01-13,20
3800,1891,64,pv,2026-01-13 20:42:01,35.59,2026-01-13,20
4796,1891,64,pv,2026-01-13 20:42:22,30.24,2026-01-13,20
3621,1891,64,pv,2026-01-13 20:42:28,69.98,2026-01-13,20
2109,1891,64,pv,2026-01-13 20:44:29,47.72,2026-01-13,20
1686,1891,64,pv,2026-01-13 20:47:35,51.29,2026-01-13,20
1242,1891,64,cart,2026-01-13 20:52:43,45.98,2026-01-13,20
549,1891,64,pv,2026-01-13 20:53:31,43.54,2026-01-13,20
3305,1891,64,pv,2026-01-13 20:57:15,52.95,2026-01-13,20
2252,1440,38,pv,2026-01-13 20:57:17,116.64,2026-01-13,20
4212,1891,64,buy,2026-01-13 20:57:54,57.99,2026-01-13,20
995,1891,64,fav,2026-01-13 20:58:13,56.4,2026-01-13,20
549,1891,64,cart,2026-01-13 20:59:31,43.54,2026-01-13,20
2603,1891,64,cart,2026-01-13 21:00:09,46.59,2026-01-13,21
3475,1891,64,pv,2026-01-13 21:01:19,78.24,2026-01-13,21
2442,983,3,pv,2026-01-13 21:02:18,8.56,2026-01-13,21
4470,983,3,cart,2026-01-13 21:03:22,11.61,2026-01-13,21
4476,688,57,pv,2026-01-13 21:04:55,36.59,2026-01-13,21
3616,1891,64,pv,2026-01-13 21:06:54,47.49,2026-01-13,21
4805,1891,64,cart,2026-01-13 21:09:08,58.75,2026-01-13,21
1339,1891,64,pv,2026-01-13 21:10:35,54.84,2026-01-13,21
1160,1891,64,cart,2026-01-13 21:10:57,70.38,2026-01-13,21
391,1891,64,fav,2026-01-13 21:11:22,52.88,2026-01-13,21
1339,1891,64,pv,2026-01-13 21:11:57,54.32,2026-01-13,21
2100,1891,64,cart,2026-01-13 21:16:38,30.03,2026-01-13,21
4972,1891,64,pv,2026-01-13 21:17:23,34.78,2026-01-13,21
1920,2315,55,pv,2026-01-13 21:17:35,51.78,2026-01-13,21
4608,1891,64,pv,2026-01-13 21:18:29,35.64,2026-01-13,21
4618,1891,64,pv,2026-01-13 21:18:58,36.06,2026-01-13,21
4060,1891,64,pv,2026-01-13 21:29:00,36.8,2026-01-13,21
4991,1891,64,fav,2026-01-13 21:29:17,70.15,2026-01-13,21
1136,1891,64,pv,2026-01-13 21:30:32,63.02,2026-01-13,21
466,1534,64,pv,2026-01-13 21:31:11,27.91,2026-01-13,21
4112,1891,64,pv,2026-01-13 21:32:24,48.29,2026-01-13,21
3910,1891,64,pv,2026-01-13 21:33:03,64.49,2026-01-13,21
2009,1891,64,cart,2026-01-13 21:36:25,36.05,2026-01-13,21
2228,1891,64,pv,2026-01-13 21:36:43,47.7,2026-01-13,21
1725,1891,64,pv,2026-01-13 21:42:49,34.95,2026-01-13,21
2063,1891,64,buy,2026-01-13 21:43:54,41.61,2026-01-13,21
1239,1882,23,pv,2026-01-13 21:44:55,20.71,2026-01-13,21
1885,1891,64,pv,2026-01-13 21:45:08,66.0,2026-01-13,21
1713,2183,68,pv,2026-01-13 21:45:28,15.12,2026-01-13,21
450,1891,64,cart,2026-01-13 21:46:50,56.94,2026-01-13,21
2960,1891,64,buy,2026-01-13 21:46:51,78.58,2026-01-13,21
1229,1891,64,pv,2026-01-13 21:47:08,52.63,2026-01-13,21
1659,1891,64,pv,2026-01-13 21:48:06,91.4,2026-01-13,21
4941,1891,64,pv,2026-01-13 21:48:51,68.17,2026-01-13,21
3992,1891,64,fav,2026-01-13 21:52:10,62.38,2026-01-13,21
995,1891,64,cart,2026-01-13 21:55:13,56.4,2026-01-13,21
1030,1891,64,pv,2026-01-13 21:57:31,34.27,2026-01-13,21
3713,1891,64,cart,2026-01-13 21:58:12,47.63,2026-01-13,21
630,2167,30,cart,2026-01-13 21:58:20,42.75,2026-01-13,21
1993,1891,64,pv,2026-01-13 21:58:52,45.41,2026-01-13,21
1713,2183,68,cart,2026-01-13 21:59:28,15.12,2026-01-13,21
1074,688,57,pv,2026-01-13 21:59:39,22.85,2026-01-13,21
4674,1891,64,buy,2026-01-13 22:01:29,51.7,2026-01-13,22
2266,1891,64,pv,2026-01-13 22:03:04,44.18,2026-01-13,22
1397,1891,64,buy,2026-01-13 22:04:03,41.93,2026-01-13,22
1077,1891,64,pv,2026-01-13 22:07:50,50.88,2026-01-13,22
542,1891,64,fav,2026-01-13 22:08:06,43.87,2026-01-13,22
3625,1891,64,fav,2026-01-13 22:09:11,29.3,2026-01-13,22
661,1891,64,pv,2026-01-13 22:16:17,41.03,2026-01-13,22
205,1891,64,cart,2026-01-13 22:16:18,60.16,2026-01-13,22
3475,1891,64,cart,2026-01-13 22:16:19,78.24,2026-01-13,22
3990,1891,64,cart,2026-01-13 22:20:52,39.02,2026-01-13,22
1885,1891,64,cart,2026-01-13 22:26:08,66.0,2026-01-13,22
3262,1891,64,pv,2026-01-13 22:28:06,44.68,2026-01-13,22
1568,1891,64,pv,2026-01-13 22:28:27,33.37,2026-01-13,22
2491,1891,64,pv,2026-01-13 22:32:15,47.2,2026-01-13,22
322,983,3,pv,2026-01-13 22:36:10,9.7,2026-01-13,22
4460,1891,64,pv,2026-01-13 22:37:24,59.2,2026-01-13,22
1489,1891,64,pv,2026-01-13 22:38:51,44.36,2026-01-13,22
1617,1891,64,pv,2026-01-13 22:40:00,69.05,2026-01-13,22
4674,1891,64,pv,2026-01-13 22:40:54,83.5,2026-01-13,22
2551,1891,64,pv,2026-01-13 22:44:11,34.92,2026-01-13,22
3968,1891,64,pv,2026-01-13 22:44:55,52.72,2026-01-13,22
1370,2308,58,buy,2026-01-13 22:46:43,57.39,2026-01-13,22
4796,1891,64,cart,2026-01-13 22:49:22,30.24,2026-01-13,22
2228,1891,64,fav,2026-01-13 22:50:43,47.7,2026-01-13,22
4390,688,57,pv,2026-01-13 22:54:17,26.4,2026-01-13,22
654,688,57,pv,2026-01-13 22:59:52,39.57,2026-01-13,22
457,983,3,fav,2026-01-13 23:03:02,11.21,2026-01-13,23
3186,912,41,pv,2026-01-13 23:04:49,13.23,2026-01-13,23
2710,1891,64,pv,2026-01-13 23:04:53,39.32,2026-01-13,23
4060,1891,64,fav,2026-01-13 23:07:00,36.8,2026-01-13,23
2906,1891,64,pv,2026-01-13 23:10:39,69.27,2026-01-13,23
3249,1891,64,fav,2026-01-13 23:10:42,48.96,2026-01-13,23
1077,1891,64,fav,2026-01-13 23:12:50,50.88,2026-01-13,23
4205,1891,64,pv,2026-01-13 23:26:08,29.41,2026-01-13,23
3,1891,64,buy,2026-01-13 23:33:41,54.03,2026-01-13,23
654,688,57,fav,2026-01-13 23:34:52,39.57,2026-01-13,23
3826,1891,64,pv,2026-01-13 23:39:45,33.07,2026-01-13,23
4393,2167,30,pv,2026-01-13 23:41:08,24.94,2026-01-13,23
4080,983,3,buy,2026-01-13 23:54:34,8.9,2026-01-13,23
2266,1891,64,fav,2026-01-14 00:01:04,44.18,2026-01-14,0
3412,1891,64,buy,2026-01-14 00:10:14,72.51,2026-01-14,0
1617,1891,64,fav,2026-01-14 00:12:00,69.05,2026-01-14,0
2639,1891,64,pv,2026-01-14 00:13:20,64.29,2026-01-14,0
3262,1891,64,cart,2026-01-14 00:35:06,44.68,2026-01-14,0
2639,1891,64,fav,2026-01-14 00:48:20,64.29,2026-01-14,0
790,1891,64,buy,2026-01-14 00:52:13,34.83,2026-01-14,0
1030,1891,64,cart,2026-01-14 00:52:31,34.27,2026-01-14,0
914,1891,64,buy,2026-01-14 00:53:44,85.43,2026-01-14,0
4390,688,57,fav,2026-01-14 00:56:17,26.4,2026-01-14,0
1568,1891,64,cart,2026-01-14 00:58:27,33.37,2026-01-14,0
2658,1891,64,buy,2026-01-14 01:12:37,55.82,2026-01-14,1
2906,1891,64,cart,2026-01-14 01:20:39,69.27,2026-01-14,1
2491,1891,64,fav,2026-01-14 01:22:15,47.2,2026-01-14,1
3992,1891,64,buy,2026-01-14 01:24:16,75.99,2026-01-14,1
1489,1891,64,fav,2026-01-14 01:31:51,44.36,2026-01-14,1
221,1891,64,pv,2026-01-14 01:42:35,29.22,2026-01-14,1
1105,1891,64,buy,2026-01-14 01:49:15,28.76,2026-01-14,1
2060,539,4,buy,2026-01-14 01:52:28,60.44,2026-01-14,1
3186,912,41,fav,2026-01-14 01:56:49,13.23,2026-01-14,1
1617,1891,64,buy,2026-01-14 02:21:00,69.05,2026-01-14,2
4393,2167,30,fav,2026-01-14 02:32:08,24.94,2026-01-14,2
2029,1891,64,pv,2026-01-14 02:42:47,29.38,2026-01-14,2
21,1720,65,pv,2026-01-14 02:54:18,28.05,2026-01-14,2
2576,1891,64,pv,2026-01-14 03:12:28,38.8,2026-01-14,3
1367,1891,64,buy,2026-01-14 03:21:58,45.68,2026-01-14,3
4699,1891,64,pv,2026-01-14 03:44:54,53.49,2026-01-14,3
4393,2167,30,buy,2026-01-14 04:12:08,24.94,2026-01-14,4
3822,983,3,pv,2026-01-14 04:28:35,7.93,2026-01-14,4
58,1891,64,buy,2026-01-14 05:13:54,41.27,2026-01-14,5
4991,1891,64,buy,2026-01-14 05:41:17,70.15,2026-01-14,5
2326,1891,64,pv,2026-01-14 05:45:25,41.23,2026-01-14,5
4357,1891,64,pv,2026-01-14 05:54:19,48.16,2026-01-14,5
3353,1891,64,pv,2026-01-14 06:05:45,57.53,2026-01-14,6
1334,1891,64,pv,2026-01-14 06:17:40,39.18,2026-01-14,6
2987,1891,64,pv,2026-01-14 06:45:22,56.62,2026-01-14,6
4023,1891,64,buy,2026-01-14 06:46:25,41.33,2026-01-14,6
4214,1891,64,pv,2026-01-14 06:54:08,76.88,2026-01-14,6
3290,1891,64,pv,2026-01-14 06:54:35,52.01,2026-01-14,6
1277,1891,64,pv,2026-01-14 06:57:47,62.68,2026-01-14,6
2343,1882,23,buy,2026-01-14 07:00:05,41.45,2026-01-14,7
3290,1891,64,cart,2026-01-14 07:01:35,52.01,2026-01-14,7
2719,1534,64,pv,2026-01-14 07:10:30,63.68,2026-01-14,7
2036,1891,64,pv,2026-01-14 07:10:58,52.22,2026-01-14,7
1469,1891,64,pv,2026-01-14 07:17:44,41.53,2026-01-14,7
438,983,3,pv,2026-01-14 07:18:52,9.21,2026-01-14,7
1578,1891,64,pv,2026-01-14 07:20:58,37.1,2026-01-14,7
247,1891,64,pv,2026-01-14 07:21:16,57.26,2026-01-14,7
3990,1891,64,buy,2026-01-14 07:28:30,70.97,2026-01-14,7
1125,1891,64,pv,2026-01-14 07:28:49,50.0,2026-01-14,7
1918,1891,64,pv,2026-01-14 07:33:41,53.54,2026-01-14,7
4696,2167,30,pv,2026-01-14 07:40:27,43.24,2026-01-14,7
4802,983,3,pv,2026-01-14 07:43:36,6.4,2026-01-14,7
1359,983,3,pv,2026-01-14 07:47:41,17.47,2026-01-14,7
1713,1891,64,pv,2026-01-14 08:00:21,46.42,2026-01-14,8
2152,1891,64,pv,2026-01-14 08:03:11,63.28,2026-01-14,8
4944,1891,64,pv,2026-01-14 08:06:38,40.76,2026-01-14,8
1909,1891,64,pv,2026-01-14 08:12:26,32.81,2026-01-14,8
2245,1891,64,pv,2026-01-14 08:12:31,31.44,2026-01-14,8
984,1891,64,pv,2026-01-14 08:18:56,56.58,2026-01-14,8
3245,1891,64,pv,2026-01-14 08:20:03,42.48,2026-01-14,8
1359,983,3,cart,2026-01-14 08:26:41,17.47,2026-01-14,8
4908,1891,64,pv,2026-01-14 08:30:29,56.86,2026-01-14,8
2086,1891,64,pv,2026-01-14 08:31:51,43.74,2026-01-14,8
1177,1891,64,pv,2026-01-14 08:33:15,52.35,2026-01-14,8
202,1891,64,pv,2026-01-14 08:37:06,34.52,2026-01-14,8
3986,2167,30,pv,2026-01-14 08:37:24,25.97,2026-01-14,8
3570,1891,64,pv,2026-01-14 08:38:55,49.66,2026-01-14,8
718,1891,64,pv,2026-01-14 08:41:01,90.74,2026-01-14,8
3032,983,3,pv,2026-01-14 08:42:54,6.92,2026-01-14,8
2393,1534,64,pv,2026-01-14 08:42:57,54.13,2026-01-14,8
3571,1891,64,pv,2026-01-14 08:43:14,29.85,2026-01-14,8
4668,1891,64,pv,2026-01-14 08:44:49,40.54,2026-01-14,8
3353,1891,64,cart,2026-01-14 08:49:45,57.53,2026-01-14,8
2102,1891,64,pv,2026-01-14 08:54:39,31.93,2026-01-14,8
2343,983,3,pv,2026-01-14 08:56:22,10.3,2026-01-14,8
247,1891,64,fav,2026-01-14 08:57:16,57.26,2026-01-14,8
3734,1882,23,pv,2026-01-14 08:58:18,40.17,2026-01-14,8
3841,1891,64,pv,2026-01-14 09:00:36,33.32,2026-01-14,9
3547,912,41,buy,2026-01-14 09:01:12,6.15,2026-01-14,9
2338,1891,64,pv,2026-01-14 09:01:48,36.49,2026-01-14,9
4908,1891,64,cart,2026-01-14 09:03:29,56.86,2026-01-14,9
1713,1891,64,cart,2026-01-14 09:04:21,46.42,2026-01-14,9
519,1891,64,pv,2026-01-14 09:06:03,51.57,2026-01-14,9
4470,983,3,buy,2026-01-14 09:09:22,11.61,2026-01-14,9
1154,1891,64,pv,2026-01-14 09:10:34,37.0,2026-01-14,9
1867,1891,64,pv,2026-01-14 09:12:20,56.91,2026-01-14,9
3459,1891,64,pv,2026-01-14 09:14:15,52.19,2026-01-14,9
1346,1891,64,pv,2026-01-14 09:16:09,50.31,2026-01-14,9
3121,1891,64,pv,2026-01-14 09:19:23,40.0,2026-01-14,9
4802,983,3,fav,2026-01-14 09:20:36,6.4,2026-01-14,9
3954,1156,22,pv,2026-01-14 09:21:41,38.96,2026-01-14,9
4203,1891,64,pv,2026-01-14 09:29:13,81.4,2026-01-14,9
1204,1481,47,pv,2026-01-14 09:31:11,17.51,2026-01-14,9
1510,2167,30,pv,2026-01-14 09:37:55,17.02,2026-01-14,9
4668,1891,64,cart,2026-01-14 09:41:49,40.54,2026-01-14,9
266,2167,30,pv,2026-01-14 09:45:08,31.75,2026-01-14,9
669,1891,64,pv,2026-01-14 09:47:10,47.79,2026-01-14,9
1423,1891,64,pv,2026-01-14 09:49:17,61.82,2026-01-14,9
4763,1891,64,pv,2026-01-14 09:52:37,49.1,2026-01-14,9
2228,1891,64,pv,2026-01-14 09:53:35,76.45,2026-01-14,9
650,688,57,pv,2026-01-14 09:53:40,38.69,2026-01-14,9
4452,1891,64,pv,2026-01-14 09:54:04,61.7,2026-01-14,9
866,1891,64,pv,2026-01-14 10:00:14,32.37,2026-01-14,10
1792,1891,64,pv,2026-01-14 10:00:41,43.77,2026-01-14,10
3477,1891,64,pv,2026-01-14 10:04:14,78.15,2026-01-14,10
3121,1891,64,cart,2026-01-14 10:06:23,40.0,2026-01-14,10
4061,1891,64,pv,2026-01-14 10:10:31,54.74,2026-01-14,10
964,1891,64,pv,2026-01-14 10:11:30,36.14,2026-01-14,10
2354,1891,64,pv,2026-01-14 10:11:48,38.26,2026-01-14,10
4643,1891,64,pv,2026-01-14 10:13:48,38.72,2026-01-14,10
2238,1891,64,pv,2026-01-14 10:14:09,41.4,2026-01-14,10
2865,208,73,pv,2026-01-14 10:16:14,32.53,2026-01-14,10
4939,1534,64,pv,2026-01-14 10:18:16,50.49,2026-01-14,10
703,1891,64,pv,2026-01-14 10:22:22,69.56,2026-01-14,10
2329,1891,64,pv,2026-01-14 10:28:42,38.79,2026-01-14,10
2102,1891,64,cart,2026-01-14 10:31:39,31.93,2026-01-14,10
4696,2167,30,cart,2026-01-14 10:33:27,43.24,2026-01-14,10
4776,1891,64,buy,2026-01-14 10:36:21,73.28,2026-01-14,10
1076,537,59,pv,2026-01-14 10:36:29,9.11,2026-01-14,10
2266,1891,64,buy,2026-01-14 10:38:04,44.18,2026-01-14,10
4937,1891,64,pv,2026-01-14 10:38:50,45.97,2026-01-14,10
650,688,57,cart,2026-01-14 10:39:40,38.69,2026-01-14,10
1837,1891,64,pv,2026-01-14 10:45:04,53.72,2026-01-14,10
4183,1891,64,pv,2026-01-14 10:55:22,33.05,2026-01-14,10
2347,1891,64,pv,2026-01-14 10:59:36,47.27,2026-01-14,10
4326,1891,64,pv,2026-01-14 11:00:18,39.67,2026-01-14,11
338,983,3,pv,2026-01-14 11:00:20,8.69,2026-01-14,11
3884,1891,64,pv,2026-01-14 11:01:56,42.06,2026-01-14,11
2319,310,66,pv,2026-01-14 11:03:32,16.65,2026-01-14,11
4162,539,4,pv,2026-01-14 11:03:48,40.57,2026-01-14,11
3023,983,3,pv,2026-01-14 11:05:01,11.38,2026-01-14,11
4313,1891,64,pv,2026-01-14 11:06:29,35.16,2026-01-14,11
4203,1891,64,fav,2026-01-14 11:07:13,81.4,2026-01-14,11
2548,859,33,pv,2026-01-14 11:08:32,19.36,2026-01-14,11
4499,1891,64,pv,2026-01-14 11:11:11,46.0,2026-01-14,11
776,983,3,pv,2026-01-14 11:11:37,8.95,2026-01-14,11
1700,1891,64,pv,2026-01-14 11:11:38,34.09,2026-01-14,11
1867,1891,64,cart,2026-01-14 11:16:20,56.91,2026-01-14,11
2343,983,3,cart,2026-01-14 11:16:22,10.3,2026-01-14,11
1889,1891,64,pv,2026-01-14 11:18:14,47.32,2026-01-14,11
3621,1891,64,buy,2026-01-14 11:21:28,69.98,2026-01-14,11
4282,1891,64,pv,2026-01-14 11:23:15,44.41,2026-01-14,11
4393,1891,64,pv,2026-01-14 11:24:56,46.23,2026-01-14,11
2865,208,73,cart,2026-01-14 11:25:14,32.53,2026-01-14,11
1239,1891,64,pv,2026-01-14 11:27:10,54.38,2026-01-14,11
4446,1820,14,pv,2026-01-14 11:29:18,12.08,2026-01-14,11
2414,1891,64,pv,2026-01-14 11:30:15,57.96,2026-01-14,11
3981,983,3,pv,2026-01-14 11:31:37,6.64,2026-01-14,11
3586,514,2,pv,2026-01-14 11:32:41,31.35,2026-01-14,11
1003,1891,64,pv,2026-01-14 11:32:58,50.7,2026-01-14,11
456,1891,64,pv,2026-01-14 11:33:06,63.76,2026-01-14,11
2644,2167,30,pv,2026-01-14 11:38:06,28.77,2026-01-14,11
4952,1891,64,pv,2026-01-14 11:42:53,33.25,2026-01-14,11
3656,1891,64,pv,2026-01-14 11:46:33,31.32,2026-01-14,11
2184,1891,64,pv,2026-01-14 11:52:22,48.74,2026-01-14,11
4203,1891,64,pv,2026-01-14 11:55:16,42.83,2026-01-14,11
4081,1891,64,pv,2026-01-14 11:55:19,48.53,2026-01-14,11
4189,1891,64,pv,2026-01-14 11:56:32,63.59,2026-01-14,11
1713,1891,64,pv,2026-01-14 11:57:09,67.06,2026-01-14,11
2298,1891,64,pv,2026-01-14 11:59:21,58.13,2026-01-14,11
2113,983,3,pv,2026-01-14 11:59:32,9.0,2026-01-14,11
191,1891,64,pv,2026-01-14 12:00:15,34.97,2026-01-14,12
4939,1534,64,fav,2026-01-14 12:01:16,50.49,2026-01-14,12
2989,1891,64,pv,2026-01-14 12:01:52,41.95,2026-01-14,12
4989,1891,64,pv,2026-01-14 12:08:44,30.77,2026-01-14,12
4814,1891,64,pv,2026-01-14 12:09:11,60.07,2026-01-14,12
866,1891,64,pv,2026-01-14 12:10:24,36.19,2026-01-14,12
776,983,3,cart,2026-01-14 12:13:37,8.95,2026-01-14,12
1036,1891,64,pv,2026-01-14 12:16:54,40.77,2026-01-14,12
4763,1891,64,cart,2026-01-14 12:17:37,49.1,2026-01-14,12
632,1891,64,pv,2026-01-14 12:21:36,55.04,2026-01-14,12
1003,1891,64,cart,2026-01-14 12:25:58,50.7,2026-01-14,12
1242,1891,64,buy,2026-01-14 12:26:43,45.98,2026-01-14,12
2030,1891,64,pv,2026-01-14 12:28:00,52.94,2026-01-14,12
287,634,57,pv,2026-01-14 12:28:59,22.44,2026-01-14,12
4390,1891,64,pv,2026-01-14 12:31:32,46.46,2026-01-14,12
3480,1534,64,pv,2026-01-14 12:32:40,65.61,2026-01-14,12
2518,2167,30,pv,2026-01-14 12:35:54,31.35,2026-01-14,12
776,983,3,fav,2026-01-14 12:36:37,8.95,2026-01-14,12
1792,1891,64,fav,2026-01-14 12:39:41,43.77,2026-01-14,12
2922,1891,64,pv,2026-01-14 12:42:43,57.73,2026-01-14,12
1808,688,57,pv,2026-01-14 12:44:56,38.28,2026-01-14,12
3361,983,3,pv,2026-01-14 12:45:45,10.22,2026-01-14,12
3838,1891,64,pv,2026-01-14 12:49:33,34.55,2026-01-14,12
4183,1891,64,fav,2026-01-14 12:51:22,33.05,2026-01-14,12
2644,2167,30,cart,2026-01-14 12:52:06,28.77,2026-01-14,12
866,1891,64,fav,2026-01-14 12:54:14,32.37,2026-01-14,12
2655,1891,64,pv,2026-01-14 12:56:53,54.83,2026-01-14,12
2989,1891,64,cart,2026-01-14 12:57:52,41.95,2026-01-14,12
2078,1891,64,pv,2026-01-14 12:58:57,65.93,2026-01-14,12
4941,1891,64,buy,2026-01-14 13:01:51,68.17,2026-01-14,13
1359,983,3,pv,2026-01-14 13:02:35,7.84,2026-01-14,13
259,1891,64,pv,2026-01-14 13:04:07,40.57,2026-01-14,13
3428,2167,30,pv,2026-01-14 13:08:59,15.28,2026-01-14,13
3490,1891,64,pv,2026-01-14 13:10:33,39.9,2026-01-14,13
3281,1891,64,pv,2026-01-14 13:12:54,35.25,2026-01-14,13
2238,1891,64,fav,2026-01-14 13:13:09,41.4,2026-01-14,13
3922,621,78,pv,2026-01-14 13:14:58,16.71,2026-01-14,13
2319,310,66,fav,2026-01-14 13:19:32,16.65,2026-01-14,13
786,1891,64,pv,2026-01-14 13:21:44,23.49,2026-01-14,13
2298,1891,64,cart,2026-01-14 13:25:21,58.13,2026-01-14,13
456,1891,64,cart,2026-01-14 13:27:06,63.76,2026-01-14,13
4282,1891,64,cart,2026-01-14 13:27:15,44.41,2026-01-14,13
3398,1891,64,pv,2026-01-14 13:27:31,54.4,2026-01-14,13
4567,310,66,pv,2026-01-14 13:27:56,12.35,2026-01-14,13
1490,1891,64,pv,2026-01-14 13:34:26,45.05,2026-01-14,13
3361,983,3,cart,2026-01-14 13:35:45,10.22,2026-01-14,13
4150,1891,64,pv,2026-01-14 13:37:25,36.25,2026-01-14,13
1551,1891,64,pv,2026-01-14 13:38:57,55.22,2026-01-14,13
4366,1891,64,pv,2026-01-14 13:43:10,50.06,2026-01-14,13
2874,1156,22,pv,2026-01-14 13:48:12,34.2,2026-01-14,13
847,983,3,pv,2026-01-14 13:49:46,7.61,2026-01-14,13
2485,1891,64,pv,2026-01-14 13:52:02,28.11,2026-01-14,13
3428,2167,30,cart,2026-01-14 13:54:59,15.28,2026-01-14,13
287,634,57,cart,2026-01-14 13:54:59,22.44,2026-01-14,13
3494,1891,64,pv,2026-01-14 13:55:22,60.95,2026-01-14,13
4892,1534,64,pv,2026-01-14 14:00:29,48.95,2026-01-14,14
3251,983,3,pv,2026-01-14 14:02:12,5.77,2026-01-14,14
3234,1891,64,pv,2026-01-14 14:02:26,33.61,2026-01-14,14
854,983,3,pv,2026-01-14 14:05:49,5.62,2026-01-14,14
287,634,57,fav,2026-01-14 14:08:59,22.44,2026-01-14,14
2980,1891,64,pv,2026-01-14 14:11:07,50.79,2026-01-14,14
1635,1156,22,pv,2026-01-14 14:13:55,26.79,2026-01-14,14
3262,1891,64,buy,2026-01-14 14:14:06,44.68,2026-01-14,14
813,1891,64,pv,2026-01-14 14:15:01,50.77,2026-01-14,14
1304,1891,64,pv,2026-01-14 14:15:47,47.69,2026-01-14,14
4421,1891,64,pv,2026-01-14 14:16:01,43.86,2026-01-14,14
2026,1891,64,pv,2026-01-14 14:16:39,30.95,2026-01-14,14
